Christopher Eves ,Talk:Christopher Eves,Portal:Biography,Jesus
Kamiar and Arash Alaei incident ,Iran,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
Los Alamos National Security ,Talk:Los Alamos National Security,Portal:Companies,User:Northamerica1000,English Wikipedia,Jesus
Borkung Hrangkhawl ,Tripura,Tripura (mythology),Tripura Sundari,Krishna,Jesus
Case report ,Medicine,Medication,Drug,Rastafari,Jesus
List of Czech presidential candidates ,2013 Czech presidential election,2008 Czech presidential election,Civic Democratic Party (Czech Republic),List of political ideologies,Jesus
Dalian Institute of Science and Technology ,Chinese language,Standard Chinese,China,Xi Jinping,Jesus
"St Mary's Church, Navan ",Bell tower,Tower,Tokyo,Turkey,Jesus
List of titles and names of Krishna ,Category:Hinduism,Portal:Hinduism,Wikipedia talk:WikiProject Portals/Tasks,Portal:Evangelical Christianity,Jesus
Wacera ,Mary Wacera Ngugi,Kenya,Swahili language,Muslims,Jesus
Ismail Bulatov ,Yevpatoria,Kerkini,List of sovereign states,Holy See,Jesus
Laurent Crost ,Judo,JUDO (computer programming environment),Integrated development environment,Lazarus (IDE),Jesus
Buzz (band) ,Talk:Buzz (band),Portal:Biography,Jesus
Punshi ,Darshan Punshi,National Assembly of Pakistan,Pakistan Tehreek-e-Insaf,List of political ideologies,Jesus
Hromadskyj Holos ,Ukrainian language,Ukraine,Ukrainian language,Religion,Jesus
1940 United States presidential election in Oregon ,1940 United States presidential election,1940 United States elections,Franklin D. Roosevelt,George Washington,Jesus
List of airports by ICAO code: F ,List of airports,Aerodrome,England,Anno Domini,Jesus
Great Cheverell ,Wiltshire,Wilshere,Wiltshire,List of monastic houses in England,Jesus
Mayo Methot ,Chicago,Listen to this article,Chicago,Bertel Thorvaldsen,Jesus
Pedro Sarabia ,Spanish naming customs,Naming customs of Hispanic America,Spanish naming customs,Christianity,Jesus
"Guinea, Álava ",Basque Country (autonomous community),Basque Country (greater region),Basque Country (autonomous community),Ignatius of Loyola,Jesus
Hagberg (Welzheim Forest) ,Summit,Summit (meeting),Head of state,George Washington,Jesus
Tomohisa Ishiguro ,Toyama Prefecture,Prefectures of Japan,Unitary state,Lithuania,Jesus
Radio Dum Dum ,Radio format,Talk:Radio format,Portal:Radio,Stan Freberg,Jesus
Lloyd Watson ,England,Flag of England,Civil flag,List of Puerto Rican flags,Jesus
Pyrausta sumptuosalis ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Lieutenancies Act 1997 ,Citation of United Kingdom legislation,Devolution,List of forms of government,Denmark,Jesus
La Caroline (C. P. E. Bach) ,Character piece,Fantaisie-Impromptu,Polish language,Lithuania,Jesus
Burak King ,Rotterdam,List of municipalities of the Netherlands,Kingdom of the Netherlands,Denmark,Jesus
Diario: Rebirth Moon Legend ,Video game developer,Video game industry,Game design,Devil,Jesus
GE U20C ,AAR wheel arrangement,Wheel arrangement,Rail transport,Denmark,Jesus
Barbicambarus simmonsi ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Cosmotriche lobulina ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Pissarro (surname) ,Camille Pissarro,Pissarro (surname),Joachim Pissarro,History of art,Jesus
Hungarian Reformed Church in America ,World War II,Battle of Wanjialing,Empire of Japan,Anno Domini,Jesus
Arturo Escobar (anthropologist) ,Manizales,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
Qahan Rural District ,Iran,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
Melanella alertae ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
"Qianxi County, Hebei ",Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Chris McCarthy ,Talk:Chris McCarthy,Portal:Biography,Jesus
"Łukowo, Wągrowiec County ",Poland,Polska (dance),Swedish language,Denmark,Jesus
Joselito (singer) ,Joselito,Joselito (singer),Spanish naming customs,Christianity,Jesus
Zealandia (wildlife sanctuary) ,Wellington,"Arthur Wellesley, 1st Duke of Wellington",Grace (style),Eastern Orthodox Church,Jesus
Moritz Löw ,Astronomer,The Astronomer (Vermeer),Johannes Vermeer,Baptism,Jesus
Soprano saxophone ,Soprano Sax (Steve Lacy album),Soprano Sax (Zoot Sims album),Album,Music of Serbia,Jesus
Pseudostellaria ,Pseudostellaria jamesiana,Taxonomy (biology),Evolution,Divinity,Jesus
Charles Delestraint ,France,French language,France,Christians,Jesus
San Diego Padres all-time roster ,San Diego Padres,San Diego Padres (PCL),Boston Red Sox,Eastern Nazarene College,Jesus
Luke & Co ,Wikiquote,Wikimedia Foundation,"St. Petersburg, Florida",Marriage,Jesus
Cleidocranial dysostosis ,Specialty (medicine),Talk:Specialty (medicine),Portal:Medicine,Religion,Jesus
Medical Council of Jamaica ,Doctor (title),Physician,Physicist,Johannes Kepler,Jesus
Dangerous Magical Noise ,Album,Phonograph record,Spiral,Golden ratio,Jesus
Hollywood Darlings ,Beverley Mitchell,"Arcadia, California","Arcata, California",Marriage,Jesus
Mayors in Northern Ireland ,Northern Ireland,Northern Ireland (European Parliament constituency),European Parliament constituency,Denmark,Jesus
National Council of Maubere Resistance ,Talk:National Council of Maubere Resistance,Template:WikiProject East Timor,East Timor,Christianity in Asia,Jesus
Vatican watcher ,Journalist,Mass media,Technology,Human condition,Jesus
Pleasant River Grange No. 492 ,National Register of Historic Places,Canadian Register of Historic Places,English language,Gospel of Matthew,Jesus
World Rogaining Championships ,International Rogaining Federation,Australia,Australia (continent),Indonesian language,Jesus
Ahmed Shihab-Eldin ,Columbia University Graduate School of Journalism,Private school,Government,Separation of church and state,Jesus
House of Guttenberg ,Franconia,Germany,West Germany,Timeline of German history,Jesus
Gmina Słopnice ,Gmina,Administrative divisions of Poland,Voivodeships of Poland,Lithuania,Jesus
Swag It Out ,Single (music),Revolutions per minute,Minute,Computus,Jesus
Eugenio Balanqué ,Spanish naming customs,Naming customs of Hispanic America,Spanish naming customs,Christianity,Jesus
Early Life Stage test ,Aquatic toxicology,Human impact on the environment,Global warming,Thomas Jefferson,Jesus
"Rolling, Bous ",Communes of Luxembourg,French language,France,Christians,Jesus
Super Sábados ,Telemundo,WKAQ-TV,"San Juan, Puerto Rico",John the Baptist,Jesus
La Ville-ès-Nonais ,Communes of France,Paris Commune,France,Christians,Jesus
Acacia jensenii ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Amanita solaniolens ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Gaston Franco ,Alpes-Maritimes,Occitan language,France,Christians,Jesus
Fat Llama ,Online marketplace,E-commerce,E-book,Thomas Aquinas,Jesus
Jean-Baptiste André Ruault de La Bonnerie ,Paris,Capital city,"Washington, D.C.",Washington National Cathedral,Jesus
Wang Jing (athlete) ,Chinese name,Chinese language,Standard Chinese,Indonesian language,Jesus
Paul Anka ,Order of Canada,Listen to this article,Order of Canada,Hebrews 11,Jesus
Barker's notation ,Oracle Corporation,"Redwood City, California","San Mateo County, California",Matthew the Apostle,Jesus
Oliver Hughes (soldier) ,Union Army,United States Army,United States,God,Jesus
Lee Mo-gae ,Cinematographer,Stealth (film),Rob Cohen,Star Wars,Jesus
2012 Barcelona Open Banco Sabadell – Singles ,Spain,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
Apinac ,Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
"Pyszczyn, Lower Silesian Voivodeship ",Poland,Polska (dance),Swedish language,Denmark,Jesus
Elkšņi Parish ,Latvian language,Latvia,Latvian language,Christianization,Jesus
"Department of Social Policy, London School of Economics ",Undergraduate education,Secondary education,Bratislava,Serbs,Jesus
Antonius Thysius the Elder ,University of Harderwijk,Harderwijk,List of municipalities of the Netherlands,Assen,Jesus
Jytte ,Jytte Hansen,Odense,Denmark,Jesus
Lada Granta WTCC ,Auto racing,Auto Racing (video game),Video game publisher,Christmas,Jesus
Umyeonsan-ro ,Gwacheon,Hangul,Alphabet,Syriac alphabet,Jesus
Michael Hopfner ,Saskatchewan,Provinces and territories of Canada,Circumboreal Region,Denmark,Jesus
Diane Morrison ,United States,Americas,Demonym,Greeks,Jesus
Jerzy Stanuch ,Canoe slalom,Canoe,"Bar Harbor, Maine",Marriage,Jesus
Sindat ,Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
NER Class M1 ,Wilson Worsdell,Crewe,Cheshire,Liverpool Cathedral,Jesus
Stewart Donald ,Witney,Witney (UK Parliament constituency),Oxfordshire,List of monastic houses in England,Jesus
John A. Watson ,California State Assembly,California State Legislature,California State Senate,George Washington,Jesus
Colga F.C. ,Republic of Ireland,Irish language,Ireland,Catholic Church,Jesus
"Alpine, Mendocino County, California ",Unincorporated area,"Contra Costa Centre, California",List of sovereign states,Holy See,Jesus
Marila saramaccana ,Conservation status,IUCN Red List,International Union for Conservation of Nature,Denmark,Jesus
Dipole speaker ,Stereo dipole,Ambiophonics,Digital signal processing,Weather forecasting,Jesus
Election Committee (Parliament of Norway) ,Norwegian language,Norway,Flag of Norway,Christianity,Jesus
Francis Wilson (actor) ,Talk:Francis Wilson (actor),Portal:Pennsylvania,Wikipedia talk:WikiProject Portals/Tasks,Portal:Evangelical Christianity,Jesus
2008 Tirreno–Adriatico ,Fabian Cancellara,2010 UCI Road World Championships,Geelong,Eastern Orthodox Church,Jesus
Wandzin ,Poland,Polska (dance),Swedish language,Denmark,Jesus
Demography of the United States ,United States,Americas,Demonym,Greeks,Jesus
Erica Schoenberg ,World Series of Poker,World Series of Poker (video game),Video game publisher,Christmas,Jesus
Isabel Tocino ,"Santander, Spain",Municipalities of Spain,Municipality,Denmark,Jesus
Breck Park Stadium ,Liverpool,Liverpool F.C.,Anfield,Evangelism,Jesus
Muziris beach ,Munambam,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
Peter Thomson (footballer) ,"Peter Thompson (footballer, born 1942)",Peter Thomson (footballer),"Bury, Greater Manchester",Good Friday,Jesus
Wojdat ,Vaidotas,Kaunas Castle,Kaunas,Lithuania,Jesus
Vehicle registration plates of Spain ,Government agency,Political organisation,Politics,Corruption,Jesus
1954 New Year Honours (New Zealand) ,1954 New Year Honours,Commonwealth realm,Elizabeth II,Pope,Jesus
Alice Elliott Dark ,Short story,Literature,Novel,Lucian,Jesus
Myopsyche xanthosoma ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Embedding problem ,Galois theory,Mathematics,Euclid,"Tyre, Lebanon",Jesus
Queen Maud Gulf ,Ramsar Convention,Talk:Ramsar Convention,Main Page,Portal:Biography,Jesus
Guido Rancez ,"San Justo, Santa Fe",List of cities in Argentina,City,Mesopotamia,Jesus
Biljin ,Bosnia and Herzegovina,Bosnia (region),Country,Holy See,Jesus
Special district (United States) ,County (United States),Parish (administrative division),Parish,Christianity,Jesus
Tavistock Street ,Covent Garden,Greater London,Counties of England,List of cultural icons of England,Jesus
County Route 533 (New Jersey) ,County Route 524 (New Jersey),County Route 533 (New Jersey),"Hamilton Township, Mercer County, New Jersey",Marriage,Jesus
The Things We See ,Canada,Listen to this article,Canada,Anno Domini,Jesus
Antoinette Borg ,Malta,Maltese language,Malta,Apostolic see,Jesus
Toxonprucha ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Niefern-Öschelbronn ,Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Hervé Phélippeau ,Lorient,Subprefectures in France,Verdun,Baptism,Jesus
"University Village, Grand Forks, North Dakota ","Grand Forks, North Dakota",City,List of urban areas by population,Toluca,Jesus
1958 Paris–Nice ,Fred De Bruyne,1956 Tour de France,Tour de France,Denmark,Jesus
Museum of Banking History in Sumy Oblast and the History of Money ,Talk:Museum of Banking History in Sumy Oblast and the History of Money,Portal:Ukraine,Wikipedia talk:WikiProject Portals/Tasks,Portal:Evangelical Christianity,Jesus
Hazel Moore ,Order of the British Empire,Monarchy of the United Kingdom,Royal coat of arms of the United Kingdom,Order of the Thistle,Jesus
Julius L. Gilbert ,Wisconsin State Assembly,Lower house,Legislature,Religious law,Jesus
"Richard Molyneux, 1st Viscount Molyneux ",House of Commons of England,House of Commons of Great Britain,Parliament of Scotland,Protestantism,Jesus
Cork Dry Gin ,Gin,Gin rummy,Card game,Turkey,Jesus
Désiré (video game) ,Jesus
Peter II of Arborea ,Hugh I of Arborea,Barisone II of Arborea,Talk:Barisone II of Arborea,Portal:Biography,Jesus
Scopula roseocincta ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Sékouba Konaté ,Conakry,Guinea,Guinee,Umbanda,Jesus
Constitution of Guinea-Bissau ,Guinea-Bissau,Guinea,Guinee,Umbanda,Jesus
Joseph Kyselak ,Brno,Statutory city (Czech Republic),Prague,Constantinople,Jesus
Millard Robinson ,West Chester Golden Rams,Pennsylvania State Athletic Conference,Pennsylvania,George Washington,Jesus
College (Canada) ,Algonquin College,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
Dematamal Viharaya ,List of religions and spiritual traditions,Major religious groups,The Major Religions,Religion,Jesus
Israeli special forces units ,Israel,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
List of Speakers of the Parliament of Vanuatu ,Vanuatu,French language,France,Christians,Jesus
Paul Manta ,Bucharest,Budapest,Bucharest,Turkey,Jesus
1997 Kremlin Cup – Men's Singles ,1997 Kremlin Cup,Carpet court,International Tennis Federation,Denmark,Jesus
Acoustic-electric guitar ,Acoustic guitar,Steel-string acoustic guitar,String instrument,Mesopotamia,Jesus
Millbank ,Greater London,Greater London Built-up Area,England,Anno Domini,Jesus
Wesleyan Assurance Society ,List of legal entity types by country,Template:Lang,Language,Indonesian language,Jesus
Scythris lycii ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Richard Reynolds (footballer) ,"Providence, Guyana",Geographic coordinate system,Geodesy,Mesopotamia,Jesus
Ivory Coast national handball team ,Handball at the Summer Olympics,International Handball Federation,Copenhagen,Denmark,Jesus
Maddalena Visconti ,Nobility,House of Lords,Upper house,Denmark,Jesus
Ganjar Mukti ,Tangerang,Tangerang Regency,List of regencies and cities of Indonesia,Indonesian language,Jesus
Ballycar Castle ,Newmarket-on-Fergus,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
Venturi mask ,Medical device,Hazard,Probability,Doubt,Jesus
"Bangali, Iran ",Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Good–Turing frequency estimation ,Probability,Probability theory,Statistics,Ronald Fisher,Jesus
Patna Ranchi AC Express ,South Eastern Railway zone,Template:Infobox rail,Reporting mark,Turkey,Jesus
Tragia ramosa ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Steve Davis ,Order of the British Empire,Monarchy of the United Kingdom,Sovereign (British coin),Portal:Money,Jesus
Scyrotis pulleni ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Fosterella micrantha ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Margaret Hills ,Stroud District Council,Talk:Stroud District Council,Gloucestershire,List of monastic houses in England,Jesus
k-anonymity ,Data anonymization,Anonymity,Privacy,Western culture,Jesus
Quintus Pompeius Sosius Priscus ,Roman consul,Roman Republic,SPQR,Byzantine Empire,Jesus
Anzor Sitchinava ,Tbilisi,Holy Trinity Cathedral of Tbilisi,Jesus
"Geography of Washington, D.C. ","Washington, D.C.",Washington (state),U.S. state,Public holidays in the United States,Jesus
Fontainebleau ,Subprefectures in France,Verdun,France,Christians,Jesus
Laetesia woomeraensis ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Pedro Braojos ,"Toledo, Spain",Geographic coordinate system,Geodesy,Mesopotamia,Jesus
Power Tower ,Millennium Force,Cedar Point,"Sandusky, Ohio",Marriage,Jesus
Soul Train Music Award for Best R&B/Soul Album – Male ,R. Kelly,R. Kelly (album),Album,Music of Serbia,Jesus
Marianne Zoff ,Opera,Opera (web browser),Opera,Western culture,Jesus
NSA cryptography ,National Security Agency,NASA,Federal government of the United States,Public holidays in the United States,Jesus
2018 Irish budget ,Paschal Donohoe,Minister for Finance (Ireland),Paschal Donohoe,Lithuania,Jesus
Hendrick Goltzius ,Goltzius (disambiguation),Hendrick Goltzius,Holy Roman Empire,Pope,Jesus
Enoicus ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
"Burdick Township, Perkins County, South Dakota ",Civil township,Survey township,Connecticut Western Reserve,"With God, all things are possible",Jesus
Ora McMurry ,Talk:Ora McMurry,Portal:Biography,Jesus
George Irwin (football manager) ,Smethwick,Smethwick (UK Parliament constituency),Smethwick,Colin Jordan,Jesus
"Sant'Agata, Brescia ",Brescia,Province of Brescia,Provinces of Italy,Catania,Jesus
"Birthday Song, Requiem ",Single (music),Revolutions per minute,Minute,Computus,Jesus
Financial gerontology ,Retirement,Finance,Finance (game),Scott Nearing,Jesus
Shirasagiyu Tawaraya ,Hotel,Hostel,Taiwan,Holy See,Jesus
Artyom Sobol ,Eastern Slavic naming customs,Talk:Eastern Slavic naming customs,Anthroponymy,Patronymic,Jesus
István Csák ,Budapest,Bucharest,Budapest,Nazism,Jesus
Bennett Hiatt Log House ,National Register of Historic Places,Canadian Register of Historic Places,English language,Gospel of Matthew,Jesus
Navibulgar ,List of legal entity types by country,Template:Lang,Language,Indonesian language,Jesus
Deaths of Phillip Esposito and Louis Allen ,Forward Operating Base Danger,Tikrit,Iraq,Takbir,Jesus
Norman Lewis (fencer) ,New York City,Midtown Manhattan,Central business district,Crown (headgear),Jesus
"List of monuments in Safi, Morocco ","Safi, Morocco",Morocco,Flag of Morocco,Muhammad,Jesus
"Verona (Jackson, North Carolina) ",National Register of Historic Places,Canadian Register of Historic Places,English language,Gospel of Matthew,Jesus
2008 HJ ,List of minor planet discoverers,Astronomer,The Astronomer (Vermeer),The Allegory of Faith,Jesus
Brittney Williams ,Patsy Walker,Stuart Immonen,Action Comics,Swamp Thing (comic book),Jesus
Halimione portulacoides ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Kjell Håvard Jensen ,Progress Party (Norway),Siv Jensen,Erna Solberg,Denmark,Jesus
"Jefferson Township, Cole County, Missouri ",Civil township,Survey township,Connecticut Western Reserve,"With God, all things are possible",Jesus
Lycoteuthis springeri ,Conservation status,IUCN Red List,International Union for Conservation of Nature,Denmark,Jesus
AKG (company) ,List of legal entity types by country,Template:Lang,Language,Indonesian language,Jesus
Juan Orozco ,Luthier,Luthier (horse),France,Christians,Jesus
Margit Kovács ,Personal name,Given name,John F. Kennedy,Jordan River,Jesus
Shrine of St. Anthony (Boston) ,Franciscans,Francis of Assisi,Order of Friars Minor,Catholic Church,Jesus
Morasverdes ,Municipalities of Spain,Municipality,Ponce City Hall,Weather vane,Jesus
Thomas Yule ,Tom Yule,Thomas Yule,Talk:Thomas Yule,Portal:Biography,Jesus
C16H21NO ,3-Hydroxymorphinan,Anatomical Therapeutic Chemical Classification System,Drug,Rastafari,Jesus
Curtis Peebles ,Aerospace,Airspace,Country,Holy See,Jesus
Édgar Humberto Ruiz ,Spanish naming customs,Naming customs of Hispanic America,Spanish naming customs,Christianity,Jesus
Back walkover ,Acro dance,Dance,Performing arts,Pantomime,Jesus
SCAMP3 ,Gene nomenclature,Nomenclature,Communication,Nous,Jesus
Haruki Kanashiro ,Lima,Capital city,"Washington, D.C.",Washington National Cathedral,Jesus
Labor policy in Italy ,Italy,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
The Brutalist Bricks ,Album,Phonograph record,Spiral,Golden ratio,Jesus
Dino Monduzzi ,His Eminence,His Eminence (horse),United States,God,Jesus
Kani Nowbateh ,Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Southampton Power Station ,Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Reduvius senilis ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Condottieri (film) ,Luis Trenker,County of Tyrol,German language,Denmark,Jesus
47 Ronin (1994 film) ,Kon Ichikawa,"Ise, Mie",Mie Prefecture,Pearl,Jesus
Women's Euro Winners Cup ,Europe,European Union,Bulgarian language,Turkey,Jesus
Tarrant Regional Water District ,Water district,Irrigation district,Statute,Religious law,Jesus
Robert Gordon (screenwriter) ,United States,Americas,Demonym,Greeks,Jesus
Joel Archambault ,Track cycling,Cali,Cristo Rey (Colombian statue),Christ of Havana,Jesus
Philippe Richert ,Regional council of Grand Est,Regional council (France),Departments of France,Trier,Jesus
Zsigmond Quittner ,"Pest, Hungary","Talk:Pest, Hungary",Hungary,Christianity,Jesus
Drishtidan ,Nitin Bose,Kolkata,Metropolis,Sidon,Jesus
Charlie Finley ,Charlie-O,Mascot,Detroit Pistons,Derrick Rose,Jesus
Neoholothele ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Ng Wing Biu ,Fencing,Fence,Bucharest,Turkey,Jesus
Sémelay ,Communes of France,Paris Commune,France,Christians,Jesus
Frank Happersberger ,California,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
Scratch race ,Track cycling,Cali,Cristo Rey (Colombian statue),Christ of Havana,Jesus
Trevor Lewis ,Trevor Lewis (entomologist),Royal Entomological Society,Insect,Carl Linnaeus,Jesus
Dustin Hite ,Iowa House of Representatives,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
Mohamed el-Bisatie ,Arabic,Varieties of Arabic,Classification of Arabic languages,Jewish Palestinian Aramaic,Jesus
Gapyear.com ,United Kingdom,Great Britain,United Kingdom,Irreligion in the United Kingdom,Jesus
Sinzing ,Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Japanese pottery and porcelain ,Japanese cuisine,Osechi,Search for extraterrestrial intelligence,Religion,Jesus
Theodor Amadeus Müller ,Louis Spohr,Composer,Latin,Catholic Church,Jesus
Psychometrics of racism ,Discrimination,Other (philosophy),Edmund Husserl,New Testament,Jesus
Charles Napier (Royal Navy officer) ,Charles James Napier,Queen Victoria,Style of the British sovereign,Godfrey of Bouillon,Jesus
Kondrac ,Talk:Kondrac,Portal:Czech Republic,Wikipedia talk:WikiProject Portals/Tasks,Portal:Evangelical Christianity,Jesus
Manguaba River ,Brazil,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
"Limetree, U.S. Virgin Islands ",List of sovereign states,Lists of countries and territories,List of sovereign states,Holy See,Jesus
David Glascock ,"Crawfordsville, Indiana",City,List of urban areas by population,Toluca,Jesus
A Collection (The Birthday Party album) ,Compilation album,Performing arts,Performance art,Antithesis,Jesus
1938 European Athletics Championships – Men's hammer throw ,1938 European Athletics Championships,Ernst-Happel-Stadion,Vienna,List of World Heritage in Danger,Jesus
Roman Catholic Archdiocese of Bukavu ,Metropolitan bishop,Macarius (Nevsky),Russian language,Lithuania,Jesus
Intel 80188 ,Intel,Intelligence assessment,Information,Charisma,Jesus
Team Novak ,Road bicycle racing,2012 Summer Olympics,2012 Summer Paralympics,San Marino,Jesus
Exilisia mabillei ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Il dottor Antonio (opera) ,Opera,Opera (web browser),Opera,Western culture,Jesus
Directions In Groove ,Bellydance (band),Dance music,Electronic dance music,Roots reggae,Jesus
USS Maryland (1799) ,USS Maryland,USS Maryland (1799),United States Navy,George Washington,Jesus
Dead Wake: The Last Crossing of the Lusitania ,Erik Larson (author),Erik Larsen,Minneapolis,Christians,Jesus
Alsószentmárton ,Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Samuel Belcher ,Sheffield,Listen to this article,2007,Calendar era,Jesus
Ján Móry ,Budapest,Bucharest,Budapest,Nazism,Jesus
Ernest Richmond ,William Blake Richmond,Order of the Bath,Monarchy of the United Kingdom,Order of the Thistle,Jesus
Studio Olafur Eliasson ,Olafur Eliasson,Copenhagen,List of cities in Denmark by population,Denmark,Jesus
Anatoliy Nasedkin ,Veliky Novgorod,Nizhny Novgorod,Veliky Novgorod,Byzantine Empire,Jesus
Gillette National Youth League ,Rugby league,Sports governing body,International Olympic Committee,Turkey,Jesus
Toms Run (New River) ,Stream,Aubach (Wiehl),North Rhine-Westphalia,Turkey,Jesus
"Taranagar, Jaynagar ",Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Johnny Steals Europe ,Harry Piel,Dary Holm,Hamburg,The Beatles,Jesus
Alpha 1-antichymotrypsin ,Protein Data Bank,Protein structure,X-ray crystallography,Johannes Kepler,Jesus
Iharaira Te Houkamau ,Iwi,Aotearoa,New Zealand English,Gilbertese language,Jesus
Andreas of Reichbinder ,Farmer,Nicaragua,Spanish language,Classical Latin,Jesus
TIG1 ,Tumor suppressor,Cell cycle,Allium,Carl Linnaeus,Jesus
Fréterive ,Communes of France,Paris Commune,France,Christians,Jesus
Clermontia drepanomorpha ,Conservation status,IUCN Red List,International Union for Conservation of Nature,Denmark,Jesus
Foster Park Neighborhood Historic District ,National Register of Historic Places,Canadian Register of Historic Places,English language,Gospel of Matthew,Jesus
Abraham Fitzgibbon ,Chalmers University of Technology,French language,France,Christians,Jesus
Garmasha ,Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Wang Junhui ,Chinese name,Chinese language,Standard Chinese,Indonesian language,Jesus
Dalanistes ,Precambrian,Precambrian (album),Album,Music of Serbia,Jesus
Seizure response dog ,Epileptic seizure,Specialty (medicine),Medicine,Religion,Jesus
Jumnos ,Jumnos ruckeri,Taxonomy (biology),Evolution,Divinity,Jesus
Bachtobel Castle ,Castle,Walt Disney,The Walt Disney Company,Star Wars,Jesus
Ernest O. Holland ,"Louisville, Kentucky",Consolidated city-county,Political divisions of the United States,Public holidays in the United States,Jesus
Energy in the Philippines ,Philippines,"Philippine, Netherlands",Philippines,Anno Domini,Jesus
Waitomo (New Zealand electorate) ,New Zealand electorates,New Zealand,National anthems of New Zealand,Denmark,Jesus
Fâncel (river) ,Romania,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
1943 USC Trojans football team ,USC Trojans football,2019 USC Trojans football team,USC Trojans football,Winston Justice,Jesus
List of post-nominal letters (Terengganu) ,Post-nominal letters,Suffix (name),Talk:Suffix (name),User talk:Jerzy,Jesus
The Days (TV series) ,American Broadcasting Company,Television network,Broadcast programming,Hulk Hogan,Jesus
Solomon Schechter Day School of Raritan Valley ,Conservative Judaism,Masortim,Conservative Judaism,Judaism,Jesus
Estación Escriña ,Argentina,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
List of paintings by Frans Hals ,Frans Hals,Antwerp,Cathedral of Our Lady (Antwerp),Iconoclasm,Jesus
Rash Sarkar ,Cricket,Cricket (insect),Cricket,Julian calendar,Jesus
Thaumastocera ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Baron Tweedmouth ,"Edward Marjoribanks, 2nd Baron Tweedmouth",The Right Honourable,Honorific,Rabbi,Jesus
Pains and Penalties Bill 1820 ,George Hayter,London,Greater London,Turkey,Jesus
Der Winzerkönig ,Austria,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
Charles James Roberts ,Pub,Public housing,Hong Kong,Taiping Rebellion,Jesus
Lindsey Stomp ,Extended play,Sound recording and reproduction,Sound effect,Star Wars,Jesus
French ship Normandie (1835) ,Honfleur,Harfleur,Honfleur,Pilgrimage,Jesus
Alberto de Oliveira ,Saquarema,Surfing,"Cayucos, California",Marriage,Jesus
Sandra Gould ,Bewitched,Fantasy television,Fantasy,List of religious ideas in fantasy fiction,Jesus
